"amount","comment","cost","custom_fields","dates","discount","doer_email","doer_id","finance_account_id","finance_account_name","finance_account_symbol","finance_object_id","finance_object_name","finance_object_symbol","id","is_confirmed","is_internal","price","product_code","product_id","product_name","project_id","project_name","quote_id","role_id","role_name","sum","supplier_id","supplier_name","unit","vat","vat_code","vat_code_id","_weld_synced"
"0.000000","PRESENTATION","0.0000",,"[]","0.000000","","0","0","","","0","","","6671","1","0","0.000000","","-1","","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.822Z"
"0.000000","EXPERIENCE PRODUCTION","0.0000",,"[]","0.000000","","0","0","","","0","","","6669","1","0","0.000000","","-1","","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.821Z"
"0.000000","DELIVERY SCOPE","0.0000",,"[]","0.000000","","0","0","","","0","","","6670","1","0","0.000000","","-1","","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.821Z"
"0.000000","EXPERIENCE CONCEPT","0.0000",,"[]","0.000000","","0","0","","","0","","","6667","1","0","0.000000","","-1","","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.819Z"
"0.000000","EXPERIENCE DESIGN","0.0000",,"[]","0.000000","","0","0","","","0","","","6668","1","0","0.000000","","-1","","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.820Z"
"5.000000","","2443.6000",,"[]","0.000000","","0","0","","","7","Client Services","CLI SER","6679","1","1","1029.710000","SCORO_1912","1912","Senior Client Services Manager","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","18","Senior Client Services Manager","5148.55","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.819Z"
"3.000000","","1380.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","6684","1","1","827.948000","SCORO_1932","1932","Production Manager","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","36","Production Lead","2483.84","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.822Z"
"2.000000","","1035.0400",,"[]","0.000000","","0","0","","","12","Creative Direction","CRE DIR","6683","1","1","1321.925000","SCORO_2214","2214","Creative Director","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","84","Creative Director","2643.85","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.820Z"
"2.000000","","1035.0400",,"[]","0.000000","","0","0","","","12","Creative Direction","CRE DIR","6681","1","1","1321.925000","SCORO_2214","2214","Creative Director","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","84","Creative Director","2643.85","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.820Z"
"3.000000","","1207.4400",,"[]","0.000000","","0","0","","","13","Design","DES","6682","1","1","827.948000","SCORO_2216","2216","Middleweight 3D Designer","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","88","Middleweight 3D Designer","2483.84","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.820Z"
"2.000000","","804.9600",,"[]","0.000000","","0","0","","","13","Design","DES","6680","1","1","827.948000","SCORO_2216","2216","Middleweight 3D Designer","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","88","Middleweight 3D Designer","1655.90","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.819Z"
"1.500000","","603.7200",,"[]","0.000000","","0","0","","","13","Design","DES","6685","1","1","814.033000","SCORO_2217","2217","Middleweight 2D Designer","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","89","Middleweight 2D Designer","1221.05","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.822Z"
"1.000000","","575.0400",,"[]","0.000000","","0","0","","","22","Strategy","STRA","6678","1","1","1370.633000","SCORO_2260","2260","Strategy Lead","410","Volkswagen UK 2026 Dealer Conference - Pitch","1040","16","Strategy Lead","1370.63","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.819Z"
"2.000000","","240.0000",,"[]","0.000000","","0","0","","","11","Print","PRI","6914","1","0","473.110000","SCORO_2366","2366","Artworker","411","Novartis Kisqali Lightbox Artwork","1006","0","","946.22","1458","Paul Melbert Design","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.795Z"
"0.000000","INSURANCE","0.0000",,"[]","0.000000","","0","0","","","0","","","7467","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.727Z"
"0.000000","CREW AND STAFF EXPENSES","0.0000",,"[]","0.000000","","0","0","","","0","","","7465","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.727Z"
"0.000000","CLIENT SERVICING","0.0000",,"[]","0.000000","","0","0","","","0","","","7443","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.706Z"
"0.000000","CONTINGENCY","0.0000",,"[]","0.000000","","0","0","","","0","","","7468","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.728Z"
"0.000000","CONCEPT DESIGN","0.0000",,"[]","0.000000","","0","0","","","0","","","10114","1","1","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","20.000","OUTPUT2","24","2025-04-17T12:07:54.696Z"
"0.000000","WAYFINDING, EXHIBITION &amp; SWAG","0.0000",,"[]","0.000000","","0","0","","","0","","","7458","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.715Z"
"0.000000","GENERAL","0.0000",,"[]","0.000000","","0","0","","","0","","","7462","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.719Z"
"0.000000","PROJECT MANAGEMENT","0.0000",,"[]","0.000000","","0","0","","","0","","","7445","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.706Z"
"0.000000","CONSTRUCTION INFASTRUCTURE","0.0000",,"[]","0.000000","","0","0","","","0","","","7456","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.709Z"
"0.000000","HEALTH AND SAFETY","0.0000",,"[]","0.000000","","0","0","","","0","","","7466","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.727Z"
"0.000000","FOOD &amp; BEVERAGE","0.0000",,"[]","0.000000","","0","0","","","0","","","7463","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.720Z"
"0.000000","CONTENT","0.0000",,"[]","0.000000","","0","0","","","0","","","10117","1","1","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.703Z"
"0.000000","OPERATIONAL AND LIVE STAFF","0.0000",,"[]","0.000000","","0","0","","","0","","","7464","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.723Z"
"0.000000","VENUE SERVICES","0.0000",,"[]","0.000000","","0","0","","","0","","","7460","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.717Z"
"0.000000","BRIEF RESPONSE","0.0000",,"[]","0.000000","","0","0","","","0","","","7440","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.704Z"
"0.000000","POST-EVENT RECONCILIATION","0.0000",,"[]","0.000000","","0","0","","","0","","","7453","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.708Z"
"0.000000","BUILD AND DE-RIG CREW","0.0000",,"[]","0.000000","","0","0","","","0","","","7461","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.721Z"
"0.000000","AUDIO VISUAL","0.0000",,"[]","0.000000","","0","0","","","0","","","7527","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.709Z"
"0.000000","FURNITURE","0.0000",,"[]","0.000000","","0","0","","","0","","","7457","1","0","0.000000","","-1","","412","B4Z Vialto Global Blueprint","974","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.714Z"
"1.000000","Europe Agora Allowance","40000.0000",,"[]","0.000000","","0","0","","","86","Bespoke Feature","BE FEA","7532","1","0","56000.000000","SCORO_1798","1798","Bespoke Features","412","B4Z Vialto Global Blueprint","974","0","","56000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.709Z"
"1.000000","US Agora Allowance","45000.0000",,"[]","0.000000","","0","0","","","86","Bespoke Feature","BE FEA","7531","1","0","63000.000000","SCORO_1798","1798","Bespoke Features","412","B4Z Vialto Global Blueprint","974","0","","63000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.709Z"
"1.000000","US Allowance Agora","14000.0000",,"[]","0.000000","","0","0","","","48","Build and Derig Crew","BUI DER","7547","1","0","19600.000000","SCORO_1843","1843","Build & Derig Crew","412","B4Z Vialto Global Blueprint","974","0","","19600.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.721Z"
"1.000000","EUROPE Allowance Agora","7000.0000",,"[]","0.000000","","0","0","","","48","Build and Derig Crew","BUI DER","7548","1","0","9800.000000","SCORO_1843","1843","Build & Derig Crew","412","B4Z Vialto Global Blueprint","974","0","","9800.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.723Z"
"9.000000","","6360.4800",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7441","1","1","1003.000000","SCORO_1927","1927","Senior Producer","412","B4Z Vialto Global Blueprint","974","25","Senior Producer","9027.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.705Z"
"15.000000","","10600.8000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7549","1","1","1003.000000","SCORO_1927","1927","Senior Producer","412","B4Z Vialto Global Blueprint","974","25","Senior Producer","15045.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.723Z"
"4.000000","","2912.2400",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7446","1","1","1003.281000","SCORO_1927","1927","Senior Producer","412","B4Z Vialto Global Blueprint","974","25","Senior Producer","4013.12","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.706Z"
"7.000000","US Based","8400.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7550","1","0","1680.000000","SCORO_1927","1927","Senior Producer","412","B4Z Vialto Global Blueprint","974","0","","11760.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.723Z"
"2.000000","","1456.1200",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7454","1","1","1003.000000","SCORO_1927","1927","Senior Producer","412","B4Z Vialto Global Blueprint","974","25","Senior Producer","2006.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.709Z"
"4.000000","ASIA Marshalls","1320.0000",,"[]","0.000000","","0","0","","","27","Event Staff","EVE STA","7554","1","0","462.000000","SCORO_2012","2012","Brand Ambassador","412","B4Z Vialto Global Blueprint","974","0","","1848.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.725Z"
"8.000000","US Marshalls","2800.0000",,"[]","0.000000","","0","0","","","27","Event Staff","EVE STA","7552","1","0","490.000000","SCORO_2012","2012","Brand Ambassador","412","B4Z Vialto Global Blueprint","974","0","","3920.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.724Z"
"8.000000","EUROPE Marshalls","2400.0000",,"[]","0.000000","","0","0","","","27","Event Staff","EVE STA","7557","1","0","420.000000","SCORO_2012","2012","Brand Ambassador","412","B4Z Vialto Global Blueprint","974","0","","3360.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.726Z"
"1.000000","Video production allowance / 4 min output / interviews / location shoot / post production","7323.0000",,"[]","0.000000","","0","0","","","31","AV Services","AV SER","10118","1","1","9519.900000","SCORO_2024","2024","Video","412","B4Z Vialto Global Blueprint","974","0","","9519.90","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.704Z"
"1.000000","EUROPE Allowance for printing, lanyards, wayfinding, exhibition and potentially swag","45000.0000",,"[]","0.000000","","0","0","","","71","Bespoke Build Elements","BE BUI","7539","1","0","63000.000000","SCORO_2045","2045","Bespoke Build Elements","412","B4Z Vialto Global Blueprint","974","0","","63000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.717Z"
"1.000000","US Allowance for printing, lanyards, wayfinding, exhibition and potentially swag","65000.0000",,"[]","0.000000","","0","0","","","71","Bespoke Build Elements","BE BUI","7537","1","0","91000.000000","SCORO_2045","2045","Bespoke Build Elements","412","B4Z Vialto Global Blueprint","974","0","","91000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.715Z"
"1.000000","ASIA Allowance for printing, lanyards, wayfinding, exhibition and potentially swag","40000.0000",,"[]","0.000000","","0","0","","","71","Bespoke Build Elements","BE BUI","7538","1","0","56000.000000","SCORO_2045","2045","Bespoke Build Elements","412","B4Z Vialto Global Blueprint","974","0","","56000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.716Z"
"3.000000","","600.0000",,"[]","0.000000","","0","0","","","61","Method and Risk","RISK","7561","1","0","840.000000","SCORO_2110","2110","RAMS","412","B4Z Vialto Global Blueprint","974","0","","2520.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.727Z"
"3.000000","Per Event","4800.0000",,"[]","0.000000","","0","0","","","65","Contingency","CONT","7563","1","0","2000.000000","SCORO_2126","2126","Contingency","412","B4Z Vialto Global Blueprint","974","0","","6000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.728Z"
"1.000000","","645.2700",,"[]","0.000000","","0","0","","","7","Client Services","CLI SER","7444","1","1","1241.040000","SCORO_2180","2180","Client Services Director","412","B4Z Vialto Global Blueprint","974","17","Client Services Director","1241.04","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.706Z"
"9.000000","","3557.4300",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7442","1","1","581.450000","SCORO_2192","2192","Project Executive","412","B4Z Vialto Global Blueprint","974","24","Project Executive","5233.05","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.705Z"
"7.000000","ASIA Based","4947.0400",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7553","1","1","989.410000","SCORO_2194","2194","Producer","412","B4Z Vialto Global Blueprint","974","26","Producer","6925.87","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.725Z"
"10.000000","Europe (Inc Site Visit)","7067.2000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7449","1","1","989.410000","SCORO_2194","2194","Producer","412","B4Z Vialto Global Blueprint","974","26","Producer","9894.10","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.707Z"
"11.000000","US Based (Inc Site Visit)","13200.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7448","1","0","1680.000000","SCORO_2194","2194","Producer","412","B4Z Vialto Global Blueprint","974","0","","18480.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.707Z"
"7.000000","EUROPE Based","4947.0400",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7555","1","1","989.410000","SCORO_2194","2194","Producer","412","B4Z Vialto Global Blueprint","974","26","Producer","6925.87","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.726Z"
"10.000000","Asia (Inc Site Visit)","7067.2000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7450","1","1","989.410000","SCORO_2194","2194","Producer","412","B4Z Vialto Global Blueprint","974","26","Producer","9894.10","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.707Z"
"9.000000","Overall","10800.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7447","1","0","1680.000000","SCORO_2194","2194","Producer","412","B4Z Vialto Global Blueprint","974","0","","15120.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.707Z"
"5.000000","","2000.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7533","1","0","2800.000000","SCORO_2199","2199","Technical Director","412","B4Z Vialto Global Blueprint","974","0","","14000.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.711Z"
"4.000000","Europe","600.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7452","1","0","840.000000","SCORO_2199","2199","Technical Director","412","B4Z Vialto Global Blueprint","974","0","","3360.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.708Z"
"3.000000","US Based","6000.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7551","1","0","2800.000000","SCORO_2199","2199","Technical Director","412","B4Z Vialto Global Blueprint","974","0","","8400.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.723Z"
"6.000000","US Based (Inc Site Visit) and Floorplans","12000.0000",,"[]","0.000000","","0","0","","","5","Onsite Management","ONS MGT","7451","1","0","2800.000000","SCORO_2199","2199","Technical Director","412","B4Z Vialto Global Blueprint","974","0","","16800.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.708Z"
"2.000000","","1310.4700",,"[]","0.000000","","0","0","","","12","Creative Direction","CRE DIR","10115","1","1","1422.642000","SCORO_2214","2214","Creative Director","412","B4Z Vialto Global Blueprint","974","84","Creative Director","2845.28","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.702Z"
"6.000000","2 days per venue","3057.4800",,"[]","0.000000","","0","0","","","13","Design","DES","10116","1","1","891.016000","SCORO_2216","2216","Middleweight 3D Designer","412","B4Z Vialto Global Blueprint","974","88","Middleweight 3D Designer","5346.10","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.702Z"
"1.000000","Videography and Photography. Inc Expenses and handover","2000.0000",,"[]","0.000000","","0","0","","","17","Production","PROD","7556","1","0","2800.000000","SCORO_2243","2243","Photographer","412","B4Z Vialto Global Blueprint","974","0","","2800.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.725Z"
"60.000000","ASIA Allowance","6000.0000",,"[]","0.000000","","0","0","","","26","Catering","CAT","7545","1","0","140.000000","SCORO_2270","2270","Catering","412","B4Z Vialto Global Blueprint","974","0","","8400.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.721Z"
"180.000000","US Allowance","21600.0000",,"[]","0.000000","","0","0","","","26","Catering","CAT","7544","1","0","168.000000","SCORO_2270","2270","Catering","412","B4Z Vialto Global Blueprint","974","0","","30240.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.721Z"
"200.000000","EUROPE Allowance","24000.0000",,"[]","0.000000","","0","0","","","26","Catering","CAT","7546","1","0","168.000000","SCORO_2270","2270","Catering","412","B4Z Vialto Global Blueprint","974","0","","33600.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.721Z"
"1.000000","US Allowance - Plenary and Breakout","10000.0000",,"[]","0.000000","","0","0","","","73","Hire Furniture","HIR FUR","7534","1","0","14000.000000","SCORO_2298","2298","Hire Furniture","412","B4Z Vialto Global Blueprint","974","0","","14000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.714Z"
"1.000000","EUROPE Allowance - Plenary and Breakout","8000.0000",,"[]","0.000000","","0","0","","","73","Hire Furniture","HIR FUR","7536","1","0","11000.000000","SCORO_2298","2298","Hire Furniture","412","B4Z Vialto Global Blueprint","974","0","","11000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.715Z"
"1.000000","ASIA Allowance - Plenary Agora and Breakout","14000.0000",,"[]","0.000000","","0","0","","","73","Hire Furniture","HIR FUR","7535","1","0","19000.000000","SCORO_2298","2298","Hire Furniture","412","B4Z Vialto Global Blueprint","974","0","","19000.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.715Z"
"1.000000","EUROPE Allowance for Hire, Rental, cleaning and mandatory labour","33000.0000",,"[]","0.000000","","0","0","","","39","Venue Hire","VEN HIR","7542","1","0","37200.000000","SCORO_2305","2305","Venue Hire","412","B4Z Vialto Global Blueprint","974","0","","37200.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.718Z"
"1.000000","ASIA Allowance for Hire, Rental, cleaning and mandatory labour","23000.0000",,"[]","0.000000","","0","0","","","39","Venue Hire","VEN HIR","7541","1","0","26200.000000","SCORO_2305","2305","Venue Hire","412","B4Z Vialto Global Blueprint","974","0","","26200.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.718Z"
"1.000000","US Allowance for Hire, Rental, cleaning and mandatory labour","23000.0000",,"[]","0.000000","","0","0","","","39","Venue Hire","VEN HIR","7540","1","0","26200.000000","SCORO_2305","2305","Venue Hire","412","B4Z Vialto Global Blueprint","974","0","","26200.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.718Z"
"1.000000","Allowance for all 3 events - including Radios, Rope and Post","3300.0000",,"[]","0.000000","","0","0","","","55","Warehouse Operations","WARE OPS","7543","1","0","4620.000000","SCORO_2337","2337","Consumables and Prep","412","B4Z Vialto Global Blueprint","974","0","","4620.00","0","","day","20.000","OUTPUT2","24","2025-04-17T12:07:54.719Z"
"1.000000","EUROPE Travel Hotels PD Allowance","11300.0000",,"[]","0.000000","","0","0","","","56","General Expenses","GEN EX","7560","1","0","13560.000000","SCORO_2339","2339","Onsite Expenses","412","B4Z Vialto Global Blueprint","974","0","","13560.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.727Z"
"1.000000","ASIA Travel Hotels PD Allowance","13300.0000",,"[]","0.000000","","0","0","","","56","General Expenses","GEN EX","7559","1","0","15960.000000","SCORO_2339","2339","Onsite Expenses","412","B4Z Vialto Global Blueprint","974","0","","15960.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.727Z"
"1.000000","US Travel Hotels PD Allowance","14000.0000",,"[]","0.000000","","0","0","","","56","General Expenses","GEN EX","7558","1","0","16800.000000","SCORO_2339","2339","Onsite Expenses","412","B4Z Vialto Global Blueprint","974","0","","16800.00","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.727Z"
"3.000000","Contribution Per Event","0.0000",,"[]","0.000000","","0","0","","","63","Insurance","INSU","7562","1","0","983.200000","SCORO_2363","2363","Insurance","412","B4Z Vialto Global Blueprint","974","0","","2949.60","0","","pcs","20.000","OUTPUT2","24","2025-04-17T12:07:54.728Z"
"1.000000","US Allowance","45000.0000",,"[]","0.000000","","0","0","","","103","AV Equipment","AV EQU","7528","1","0","63000.000000","SCORO_2572","2572","Miscellaneous AV Equipment Hire","412","B4Z Vialto Global Blueprint","974","0","","63000.00","0","","pcs","0.000","NONE","32","2025-04-17T12:07:54.710Z"
"1.000000","ASIA Allowance","25000.0000",,"[]","0.000000","","0","0","","","103","AV Equipment","AV EQU","7529","1","0","35000.000000","SCORO_2572","2572","Miscellaneous AV Equipment Hire","412","B4Z Vialto Global Blueprint","974","0","","35000.00","0","","pcs","0.000","NONE","32","2025-04-17T12:07:54.711Z"
"1.000000","EUROPE Allowance","35000.0000",,"[]","0.000000","","0","0","","","103","AV Equipment","AV EQU","7530","1","0","49000.000000","SCORO_2572","2572","Miscellaneous AV Equipment Hire","412","B4Z Vialto Global Blueprint","974","0","","49000.00","0","","pcs","0.000","NONE","32","2025-04-17T12:07:54.711Z"
"0.000000","DEVELOPED &amp; TECH DESIGN","0.0000",,"[]","0.000000","","0","0","","","0","","","7758","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.217Z"
"0.000000","BRIEF RESPONSE","0.0000",,"[]","0.000000","","0","0","","","0","","","7782","1","1","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.216Z"
"0.000000","BUILD AND DE-RIG CREW","0.0000",,"[]","0.000000","","0","0","","","0","","","7768","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.226Z"
"0.000000","PROJECT MANAGEMENT","0.0000",,"[]","0.000000","","0","0","","","0","","","7760","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.220Z"
"0.000000","PITCH MANAGEMENT","0.0000",,"[]","0.000000","","0","0","","","0","","","6686","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1041","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.822Z"
"0.000000","POST-EVENT RECONCILIATION","0.0000",,"[]","0.000000","","0","0","","","0","","","7761","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.220Z"
"0.000000","FURNITURE","0.0000",,"[]","0.000000","","0","0","","","0","","","7765","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.225Z"
"0.000000","GRAPHICS","0.0000",,"[]","0.000000","","0","0","","","0","","","7766","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.225Z"
"0.000000","OPERATIONAL AND LIVE STAFF","0.0000",,"[]","0.000000","","0","0","","","0","","","7771","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.227Z"
"0.000000","Additional Activation","0.0000",,"[]","0.000000","","0","0","","","0","","","8316","1","1","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","20.000","OUTPUT2","24","2025-04-17T12:07:55.229Z"
"0.000000","VENUE SERVICES","0.0000",,"[]","0.000000","","0","0","","","0","","","7767","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1109","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:55.225Z"
"0.000000","DELIVERY SCOPE","0.0000",,"[]","0.000000","","0","0","","","0","","","6694","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1041","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.823Z"
"0.000000","PRESENTATION","0.0000",,"[]","0.000000","","0","0","","","0","","","6696","1","0","0.000000","","-1","","415","BGP25 _Fan Zone Activation_Santander_F1 - Pitch","1041","0","","0.00","0","","","0.000","1","1","2025-04-17T12:07:54.824Z"
