"id","name","quote_id","quotes_custom_id","type","value","_weld_synced"
"c_campaigncode","Campaign Ref","697","697_c_campaigncode","text","""Stage 1 Asia Setup""","2025-04-17T12:09:29.099Z"
"c_campaigncode","Campaign Ref","253","253_c_campaigncode","text","""Storage Jockey Clubs 2025""","2025-04-17T12:09:28.289Z"
"c_campaigncode","Campaign Ref","613","613_c_campaigncode","text","""Super Car Totem""","2025-04-17T12:09:28.597Z"
"c_reason","Reason","691","691_c_reason","dropdown","""Superseded""","2025-04-17T12:09:29.089Z"
"c_reason","Reason","245","245_c_reason","dropdown","""Superseded""","2025-04-17T12:09:28.085Z"
"c_reason","Reason","828","828_c_reason","dropdown","""Superseded""","2025-04-17T12:09:29.488Z"
"c_reason","Reason","1089","1089_c_reason","dropdown","""Superseded""","2025-04-17T12:09:30.093Z"
"c_campaigncode","Campaign Ref","715","715_c_campaigncode","text","""Swift Motorhome NEC 2025""","2025-04-17T12:09:29.294Z"
"c_campaigncode","Campaign Ref","228","228_c_campaigncode","text","""Tomato Energy - Kiosk 24""","2025-04-17T12:09:27.923Z"
"c_campaigncode","Campaign Ref","717","717_c_campaigncode","text","""Tomato Energy Community Events 25""","2025-04-17T12:09:29.295Z"
"c_campaigncode","Campaign Ref","1100","1100_c_campaigncode","text","""Tomato_Energy_Feb_25_Campaign""","2025-04-17T12:09:30.189Z"
"c_campaigncode","Campaign Ref","643","643_c_campaigncode","text","""UCL Hospitality Village 2025""","2025-04-17T12:09:28.694Z"
"c_hub","Hub","109","109_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:27.913Z"
"c_hub","Hub","236","236_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:27.996Z"
"c_hub","Hub","640","640_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.688Z"
"c_hub","Hub","1102","1102_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.190Z"
"c_hub","Hub","234","234_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:27.986Z"
"c_hub","Hub","1183","1183_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.585Z"
"c_hub","Hub","834","834_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.495Z"
"c_hub","Hub","941","941_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.793Z"
"c_hub","Hub","639","639_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.686Z"
"c_hub","Hub","612","612_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.596Z"
"c_hub","Hub","251","251_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.286Z"
"c_hub","Hub","707","707_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.291Z"
"c_hub","Hub","678","678_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.994Z"
"c_hub","Hub","656","656_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.796Z"
"c_hub","Hub","677","677_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.992Z"
"c_hub","Hub","704","704_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.194Z"
"c_hub","Hub","1191","1191_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.591Z"
"c_hub","Hub","1193","1193_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.592Z"
"c_hub","Hub","703","703_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.192Z"
"c_hub","Hub","668","668_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.987Z"
"c_hub","Hub","657","657_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.798Z"
"c_hub","Hub","250","250_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.284Z"
"c_hub","Hub","1041","1041_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.992Z"
"c_hub","Hub","705","705_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.285Z"
"c_hub","Hub","266","266_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.585Z"
"c_hub","Hub","702","702_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.189Z"
"c_hub","Hub","1137","1137_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.485Z"
"c_hub","Hub","667","667_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.895Z"
"c_hub","Hub","1173","1173_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.506Z"
"c_hub","Hub","700","700_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.186Z"
"c_hub","Hub","1143","1143_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.488Z"
"c_hub","Hub","669","669_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.988Z"
"c_hub","Hub","666","666_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.893Z"
"c_hub","Hub","1088","1088_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.092Z"
"c_hub","Hub","253","253_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.290Z"
"c_hub","Hub","642","642_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.692Z"
"c_hub","Hub","1142","1142_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.487Z"
"c_hub","Hub","613","613_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.597Z"
"c_hub","Hub","260","260_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.484Z"
"c_hub","Hub","694","694_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.095Z"
"c_hub","Hub","1109","1109_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.196Z"
"c_hub","Hub","1198","1198_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.600Z"
"c_hub","Hub","1178","1178_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.509Z"
"c_hub","Hub","675","675_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.990Z"
"c_hub","Hub","262","262_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.494Z"
"c_hub","Hub","958","958_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.884Z"
"c_hub","Hub","1091","1091_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.095Z"
"c_hub","Hub","828","828_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.489Z"
"c_hub","Hub","659","659_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.885Z"
"c_hub","Hub","658","658_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.884Z"
"c_hub","Hub","621","621_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.600Z"
"c_hub","Hub","898","898_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.507Z"
"c_hub","Hub","734","734_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.297Z"
"c_hub","Hub","1101","1101_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.190Z"
"c_hub","Hub","1200","1200_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.684Z"
"c_hub","Hub","248","248_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.195Z"
"c_hub","Hub","225","225_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:27.920Z"
"c_hub","Hub","679","679_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:28.996Z"
"c_hub","Hub","706","706_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:29.288Z"
"c_hub","Hub","1087","1087_c_hub","dropdown","""UK Hub 1""","2025-04-17T12:09:30.090Z"
"c_hub","Hub","614","614_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:28.598Z"
"c_hub","Hub","824","824_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.486Z"
"c_hub","Hub","761","761_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.395Z"
"c_hub","Hub","1210","1210_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.697Z"
"c_hub","Hub","172","172_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:27.915Z"
"c_hub","Hub","268","268_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:28.588Z"
"c_hub","Hub","245","245_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:28.184Z"
"c_hub","Hub","715","715_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.294Z"
"c_hub","Hub","1203","1203_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.689Z"
"c_hub","Hub","717","717_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.295Z"
"c_hub","Hub","620","620_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:28.599Z"
"c_hub","Hub","735","735_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.298Z"
"c_hub","Hub","228","228_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:27.985Z"
"c_hub","Hub","1181","1181_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.583Z"
"c_hub","Hub","822","822_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.485Z"
"c_hub","Hub","1168","1168_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.501Z"
"c_hub","Hub","1100","1100_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.189Z"
"c_hub","Hub","1206","1206_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.692Z"
"c_hub","Hub","974","974_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.893Z"
"c_hub","Hub","827","827_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.487Z"
"c_hub","Hub","689","689_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.088Z"
"c_hub","Hub","1030","1030_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.988Z"
"c_hub","Hub","1114","1114_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.200Z"
"c_hub","Hub","1002","1002_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.895Z"
"c_hub","Hub","1202","1202_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.687Z"
"c_hub","Hub","691","691_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.089Z"
"c_hub","Hub","1085","1085_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.089Z"
"c_hub","Hub","818","818_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.397Z"
"c_hub","Hub","688","688_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.001Z"
"c_hub","Hub","736","736_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.299Z"
"c_hub","Hub","1190","1190_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:30.590Z"
"c_hub","Hub","745","745_c_hub","dropdown","""UK Hub 2""","2025-04-17T12:09:29.386Z"
"c_hub","Hub","560","560_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.593Z"
"c_hub","Hub","698","698_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:29.185Z"
"c_hub","Hub","712","712_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:29.293Z"
"c_hub","Hub","1207","1207_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.695Z"
"c_hub","Hub","237","237_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:27.999Z"
"c_hub","Hub","1184","1184_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.587Z"
"c_hub","Hub","255","255_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.296Z"
"c_hub","Hub","687","687_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.999Z"
"c_hub","Hub","1120","1120_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.387Z"
"c_hub","Hub","655","655_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.791Z"
"c_hub","Hub","654","654_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.788Z"
"c_hub","Hub","643","643_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.694Z"
"c_hub","Hub","246","246_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.189Z"
"c_hub","Hub","696","696_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:29.098Z"
"c_hub","Hub","1182","1182_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.584Z"
"c_hub","Hub","660","660_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.886Z"
"c_hub","Hub","1092","1092_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.097Z"
"c_hub","Hub","1111","1111_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.197Z"
"c_hub","Hub","624","624_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.684Z"
"c_hub","Hub","1197","1197_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.599Z"
"c_hub","Hub","1189","1189_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.589Z"
"c_hub","Hub","256","256_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.384Z"
"c_hub","Hub","259","259_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.399Z"
"c_hub","Hub","1119","1119_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.386Z"
"c_hub","Hub","1177","1177_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.507Z"
"c_hub","Hub","971","971_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:29.889Z"
"c_hub","Hub","1167","1167_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.500Z"
"c_hub","Hub","572","572_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.595Z"
"c_hub","Hub","972","972_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:29.892Z"
"c_hub","Hub","258","258_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.396Z"
"c_hub","Hub","644","644_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:28.784Z"
"c_hub","Hub","747","747_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:29.388Z"
"c_hub","Hub","1118","1118_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.384Z"
"c_hub","Hub","1186","1186_c_hub","dropdown","""UK Hub 3""","2025-04-17T12:09:30.588Z"
"c_campaigncode","Campaign Ref","758","758_c_campaigncode","text","""VML // Boots - Walk by eye test""","2025-04-17T12:09:29.392Z"
"c_campaigncode","Campaign Ref","828","828_c_campaigncode","text","""Value and Access - ConfedExpo""","2025-04-17T12:09:29.488Z"
"c_campaigncode","Campaign Ref","262","262_c_campaigncode","text","""Value and Access - ConfedExpo""","2025-04-17T12:09:28.492Z"
"c_primarysystem","Primary System","255","255_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:28.295Z"
"c_primarysystem","Primary System","256","256_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:28.384Z"
"c_primarysystem","Primary System","228","228_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:27.985Z"
"c_primarysystem","Primary System","245","245_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:28.183Z"
"c_primarysystem","Primary System","898","898_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:29.507Z"
"c_primarysystem","Primary System","900","900_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:30.786Z"
"c_primarysystem","Primary System","268","268_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:28.588Z"
"c_primarysystem","Primary System","225","225_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:27.920Z"
"c_primarysystem","Primary System","906","906_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:30.788Z"
"c_primarysystem","Primary System","109","109_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:27.913Z"
"c_primarysystem","Primary System","208","208_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:27.919Z"
"c_primarysystem","Primary System","259","259_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:28.399Z"
"c_primarysystem","Primary System","258","258_c_primarysystem","dropdown","""WFM Primary""","2025-04-17T12:09:28.396Z"
"c_campaigncode","Campaign Ref","237","237_c_campaigncode","text","""lululemon Apex Activation""","2025-04-17T12:09:27.998Z"
"c_forecastprobability","Deal Probability","1132","1132_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.484Z"
"c_forecastprobability","Deal Probability","656","656_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.796Z"
"c_forecastprobability","Deal Probability","660","660_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.886Z"
"c_forecastprobability","Deal Probability","654","654_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.788Z"
"c_forecastprobability","Deal Probability","831","831_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.808Z"
"c_forecastprobability","Deal Probability","1092","1092_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.097Z"
"c_forecastprobability","Deal Probability","828","828_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.489Z"
"c_forecastprobability","Deal Probability","706","706_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.288Z"
"c_forecastprobability","Deal Probability","911","911_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.816Z"
"c_forecastprobability","Deal Probability","245","245_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.184Z"
"c_forecastprobability","Deal Probability","1079","1079_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.088Z"
"c_forecastprobability","Deal Probability","733","733_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.297Z"
"c_forecastprobability","Deal Probability","1030","1030_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.988Z"
"c_forecastprobability","Deal Probability","255","255_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.296Z"
"c_forecastprobability","Deal Probability","1102","1102_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.191Z"
"c_forecastprobability","Deal Probability","624","624_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.684Z"
"c_forecastprobability","Deal Probability","1004","1004_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.886Z"
"c_forecastprobability","Deal Probability","657","657_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.798Z"
"c_forecastprobability","Deal Probability","1053","1053_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.996Z"
"c_forecastprobability","Deal Probability","1076","1076_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.088Z"
"c_forecastprobability","Deal Probability","1212","1212_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.701Z"
"c_forecastprobability","Deal Probability","620","620_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.599Z"
"c_forecastprobability","Deal Probability","1165","1165_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.499Z"
"c_forecastprobability","Deal Probability","1098","1098_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.186Z"
"c_forecastprobability","Deal Probability","707","707_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.292Z"
"c_forecastprobability","Deal Probability","715","715_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.294Z"
"c_forecastprobability","Deal Probability","734","734_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.298Z"
"c_forecastprobability","Deal Probability","237","237_c_forecastprobability","number","0.0000","2025-04-17T12:09:27.999Z"
"c_forecastprobability","Deal Probability","234","234_c_forecastprobability","number","0.0000","2025-04-17T12:09:27.987Z"
"c_forecastprobability","Deal Probability","613","613_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.597Z"
"c_forecastprobability","Deal Probability","1085","1085_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.089Z"
"c_forecastprobability","Deal Probability","901","901_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.583Z"
"c_forecastprobability","Deal Probability","1167","1167_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.500Z"
"c_forecastprobability","Deal Probability","1044","1044_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.995Z"
"c_forecastprobability","Deal Probability","669","669_c_forecastprobability","number","0.0000","2025-04-17T12:09:28.989Z"
"c_forecastprobability","Deal Probability","735","735_c_forecastprobability","number","0.0000","2025-04-17T12:09:29.298Z"
"c_forecastprobability","Deal Probability","225","225_c_forecastprobability","number","0.0000","2025-04-17T12:09:27.920Z"
"c_forecastprobability","Deal Probability","1094","1094_c_forecastprobability","number","0.0000","2025-04-17T12:09:30.892Z"
"c_hubspotdealid","HubSpot ID","709","709_c_hubspotdealid","number","0.0000","2025-04-17T12:09:29.292Z"
"c_anticipatedgp","Anticipated GP (%)","1099","1099_c_anticipatedgp","number","0.0100","2025-04-17T12:09:30.188Z"
"c_anticipatedgp","Anticipated GP (%)","843","843_c_anticipatedgp","number","0.0500","2025-04-17T12:09:29.503Z"
"c_anticipatedgp","Anticipated GP (%)","757","757_c_anticipatedgp","number","0.1000","2025-04-17T12:09:29.392Z"
"c_anticipatedgp","Anticipated GP (%)","1166","1166_c_anticipatedgp","number","0.1000","2025-04-17T12:09:30.895Z"
"c_anticipatedgp","Anticipated GP (%)","1194","1194_c_anticipatedgp","number","0.1500","2025-04-17T12:09:30.594Z"
"c_anticipatedgp","Anticipated GP (%)","818","818_c_anticipatedgp","number","0.1800","2025-04-17T12:09:29.398Z"
"c_anticipatedgp","Anticipated GP (%)","1092","1092_c_anticipatedgp","number","0.2000","2025-04-17T12:09:30.098Z"
"c_anticipatedgp","Anticipated GP (%)","1190","1190_c_anticipatedgp","number","0.2000","2025-04-17T12:09:30.590Z"
"c_anticipatedgp","Anticipated GP (%)","900","900_c_anticipatedgp","number","0.2000","2025-04-17T12:09:30.788Z"
"c_anticipatedgp","Anticipated GP (%)","261","261_c_anticipatedgp","number","0.2000","2025-04-17T12:09:28.490Z"
"c_anticipatedgp","Anticipated GP (%)","1013","1013_c_anticipatedgp","number","0.2000","2025-04-17T12:09:29.986Z"
"c_anticipatedgp","Anticipated GP (%)","1206","1206_c_anticipatedgp","number","0.2000","2025-04-17T12:09:30.694Z"
"c_anticipatedgp","Anticipated GP (%)","1189","1189_c_anticipatedgp","number","0.2300","2025-04-17T12:09:30.590Z"
"c_anticipatedgp","Anticipated GP (%)","1103","1103_c_anticipatedgp","number","0.2500","2025-04-17T12:09:30.192Z"
"c_anticipatedgp","Anticipated GP (%)","660","660_c_anticipatedgp","number","0.2500","2025-04-17T12:09:28.886Z"
"c_anticipatedgp","Anticipated GP (%)","268","268_c_anticipatedgp","number","0.2600","2025-04-17T12:09:28.590Z"
"c_anticipatedgp","Anticipated GP (%)","764","764_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.783Z"
"c_anticipatedgp","Anticipated GP (%)","1212","1212_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.701Z"
"c_anticipatedgp","Anticipated GP (%)","1211","1211_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.699Z"
"c_anticipatedgp","Anticipated GP (%)","1096","1096_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.185Z"
"c_anticipatedgp","Anticipated GP (%)","687","687_c_anticipatedgp","number","0.2700","2025-04-17T12:09:29.000Z"
"c_anticipatedgp","Anticipated GP (%)","1107","1107_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.195Z"
"c_anticipatedgp","Anticipated GP (%)","974","974_c_anticipatedgp","number","0.2700","2025-04-17T12:09:29.894Z"
"c_anticipatedgp","Anticipated GP (%)","1153","1153_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.492Z"
"c_anticipatedgp","Anticipated GP (%)","712","712_c_anticipatedgp","number","0.2700","2025-04-17T12:09:29.294Z"
"c_anticipatedgp","Anticipated GP (%)","1210","1210_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.697Z"
"c_anticipatedgp","Anticipated GP (%)","208","208_c_anticipatedgp","number","0.2700","2025-04-17T12:09:27.919Z"
"c_anticipatedgp","Anticipated GP (%)","717","717_c_anticipatedgp","number","0.2700","2025-04-17T12:09:29.296Z"
"c_anticipatedgp","Anticipated GP (%)","1055","1055_c_anticipatedgp","number","0.2700","2025-04-17T12:09:29.998Z"
"c_anticipatedgp","Anticipated GP (%)","1132","1132_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.484Z"
"c_anticipatedgp","Anticipated GP (%)","1162","1162_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.495Z"
"c_anticipatedgp","Anticipated GP (%)","1114","1114_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.383Z"
"c_anticipatedgp","Anticipated GP (%)","758","758_c_anticipatedgp","number","0.2700","2025-04-17T12:09:29.394Z"
"c_anticipatedgp","Anticipated GP (%)","814","814_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.806Z"
"c_anticipatedgp","Anticipated GP (%)","1165","1165_c_anticipatedgp","number","0.2700","2025-04-17T12:09:30.499Z"
"c_anticipatedgp","Anticipated GP (%)","1053","1053_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.997Z"
"c_anticipatedgp","Anticipated GP (%)","960","960_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.885Z"
"c_anticipatedgp","Anticipated GP (%)","1006","1006_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.985Z"
"c_anticipatedgp","Anticipated GP (%)","257","257_c_anticipatedgp","number","0.2800","2025-04-17T12:09:28.395Z"
"c_anticipatedgp","Anticipated GP (%)","1167","1167_c_anticipatedgp","number","0.2800","2025-04-17T12:09:30.500Z"
"c_anticipatedgp","Anticipated GP (%)","834","834_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.495Z"
"c_anticipatedgp","Anticipated GP (%)","1203","1203_c_anticipatedgp","number","0.2800","2025-04-17T12:09:30.691Z"
"c_anticipatedgp","Anticipated GP (%)","691","691_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.090Z"
"c_anticipatedgp","Anticipated GP (%)","1202","1202_c_anticipatedgp","number","0.2800","2025-04-17T12:09:30.688Z"
"c_anticipatedgp","Anticipated GP (%)","747","747_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.389Z"
"c_anticipatedgp","Anticipated GP (%)","1030","1030_c_anticipatedgp","number","0.2800","2025-04-17T12:09:29.989Z"
"c_anticipatedgp","Anticipated GP (%)","1185","1185_c_anticipatedgp","number","0.2900","2025-04-17T12:09:30.588Z"
"c_anticipatedgp","Anticipated GP (%)","828","828_c_anticipatedgp","number","0.3000","2025-04-17T12:09:29.489Z"
"c_anticipatedgp","Anticipated GP (%)","744","744_c_anticipatedgp","number","0.3000","2025-04-17T12:09:29.383Z"
"c_anticipatedgp","Anticipated GP (%)","835","835_c_anticipatedgp","number","0.3000","2025-04-17T12:09:29.497Z"
"c_anticipatedgp","Anticipated GP (%)","821","821_c_anticipatedgp","number","0.3000","2025-04-17T12:09:29.484Z"
"c_anticipatedgp","Anticipated GP (%)","1093","1093_c_anticipatedgp","number","0.3000","2025-04-17T12:09:30.184Z"
"c_anticipatedgp","Anticipated GP (%)","677","677_c_anticipatedgp","number","0.3000","2025-04-17T12:09:28.993Z"
"c_anticipatedgp","Anticipated GP (%)","898","898_c_anticipatedgp","number","0.3000","2025-04-17T12:09:29.507Z"
"c_anticipatedgp","Anticipated GP (%)","1209","1209_c_anticipatedgp","number","0.3000","2025-04-17T12:09:30.697Z"
